Pincode	City	State	is_oda	Zone
524236	Pamuru	Andhra Pradesh	No	S1
524239	Kavali	Andhra Pradesh	No	S1
524240	Atmakur-AP	Andhra Pradesh	No	S1
524301	Atmakur-AP	Andhra Pradesh	No	S1
524302	Kaluvaya	Andhra Pradesh	ODA	S1
524303	Atmakur-AP	Andhra Pradesh	ODA	S1
524304	Atmakur-AP	Andhra Pradesh	ODA	S1
524305	Nellore	Andhra Pradesh	No	S1
524306	Nellore	Andhra Pradesh	No	S1
524307	Atmakur-AP	Andhra Pradesh	ODA	S1
524308	Atmakur-AP	Andhra Pradesh	No	S1
524309	Nellore	Andhra Pradesh	No	S1
524310	Udayagiri	Andhra Pradesh	No	S1
524311	Nellore	Andhra Pradesh	No	S1
524312	Udayagiri	Andhra Pradesh	No	S1
524313	Nellore	Andhra Pradesh	No	S1
524314	Nellore	Andhra Pradesh	No	S1
524315	Nellore	Andhra Pradesh	No	S1
524316	Nellore	Andhra Pradesh	No	S1
524317	Nellore	Andhra Pradesh	No	S1
524318	Nellore	Andhra Pradesh	No	S1
524319	Nellore	Andhra Pradesh	No	S1
524320	Nellore	Andhra Pradesh	No	S1
524321	Nellore	Andhra Pradesh	No	S1
524322	Atmakur-AP	Andhra Pradesh	ODA	S1
524323	Nellore	Andhra Pradesh	No	S1
524341	Atmakur-AP	Andhra Pradesh	No	S1
524342	Nellore	Andhra Pradesh	No	S1
524343	Atmakur-AP	Andhra Pradesh	ODA	S1
524344	Nellore	Andhra Pradesh	No	S1
524345	Nellore	Andhra Pradesh	No	S1
524346	Nellore	Andhra Pradesh	No	S1
524347	Nellore	Andhra Pradesh	No	S1
524366	Nellore	Andhra Pradesh	No	S1
524401	Gummudipoondi	Andhra Pradesh	ODA	S1
524402	Naidupeta	Andhra Pradesh	No	S1
524403	Vidyanagar	Andhra Pradesh	No	S1
524405	Gudur	Andhra Pradesh	ODA	S1
524406	Gudur	Andhra Pradesh	ODA	S1
524407	Gudur	Andhra Pradesh	ODA	S1
524410	Gudur	Andhra Pradesh	ODA	S1
524411	Vidyanagar	Andhra Pradesh	ODA	S1
524412	Gudur	Andhra Pradesh	No	S1
524413	Vidyanagar	Andhra Pradesh	ODA	S1
524415	Vidyanagar	Andhra Pradesh	ODA	S1
524421	Naidupeta	Andhra Pradesh	ODA	S1
530001	Visakhapatnam	Andhra Pradesh	No	S1
530002	Visakhapatnam	Andhra Pradesh	No	S1
530003	Visakhapatnam	Andhra Pradesh	No	S1
530004	Visakhapatnam	Andhra Pradesh	No	S1
530005	Visakhapatnam	Andhra Pradesh	No	S1
530006	Visakhapatnam	Andhra Pradesh	No	S1
530007	Visakhapatnam	Andhra Pradesh	No	S1
530008	Visakhapatnam	Andhra Pradesh	No	S1
530009	Visakhapatnam	Andhra Pradesh	No	S1
530010	Visakhapatnam	Andhra Pradesh	ODA	S1
530011	Visakhapatnam	Andhra Pradesh	No	S1
530012	Visakhapatnam	Andhra Pradesh	No	S1
530013	Visakhapatnam	Andhra Pradesh	No	S1
530014	Visakhapatnam	Andhra Pradesh	No	S1
530015	Visakhapatnam	Andhra Pradesh	No	S1
530016	Visakhapatnam	Andhra Pradesh	No	S1
530017	Visakhapatnam	Andhra Pradesh	No	S1
530018	Visakhapatnam	Andhra Pradesh	No	S1
530019	Visakhapatnam	Andhra Pradesh	No	S1
530020	Visakhapatnam	Andhra Pradesh	No	S1
530021	Visakhapatnam	Andhra Pradesh	No	S1
530022	Visakhapatnam	Andhra Pradesh	No	S1
530023	Visakhapatnam	Andhra Pradesh	No	S1
530024	Visakhapatnam	Andhra Pradesh	No	S1
530025	Visakhapatnam	Andhra Pradesh	No	S1
530026	Visakhapatnam	Andhra Pradesh	No	S1
530027	Visakhapatnam	Andhra Pradesh	No	S1
530028	Visakhapatnam	Andhra Pradesh	No	S1
530029	Visakhapatnam	Andhra Pradesh	No	S1
530030	Visakhapatnam	Andhra Pradesh	No	S1
530031	Visakhapatnam	Andhra Pradesh	No	S1
530032	Visakhapatnam	Andhra Pradesh	No	S1
530035	Visakhapatnam	Andhra Pradesh	No	S1
530037	Visakhapatnam	Andhra Pradesh	No	S1
530040	Visakhapatnam	Andhra Pradesh	No	S1
530041	Visakhapatnam	Andhra Pradesh	No	S1
530043	Visakhapatnam	Andhra Pradesh	No	S1
530044	Visakhapatnam	Andhra Pradesh	No	S1
530045	Visakhapatnam	Andhra Pradesh	No	S1
530046	Visakhapatnam	Andhra Pradesh	No	S1
530047	Visakhapatnam	Andhra Pradesh	No	S1
530048	Visakhapatnam	Andhra Pradesh	No	S1
530049	Visakhapatnam	Andhra Pradesh	No	S1
530051	Visakhapatnam	Andhra Pradesh	No	S1
530052	Bheemunipatnam	Andhra Pradesh	ODA	S1
530053	Visakhapatnam	Andhra Pradesh	No	S1
531001	Visakhapatnam	Andhra Pradesh	ODA	S1
531002	Visakhapatnam	Andhra Pradesh	No	S1
531011	Visakhapatnam	Andhra Pradesh	No	S1
531019	Visakhapatnam	Andhra Pradesh	ODA	S1
531020	Visakhapatnam	Andhra Pradesh	No	S1
531021	Visakhapatnam	Andhra Pradesh	ODA	S1
531022	Seetharampram	Andhra Pradesh	No	S1
531023	Chodavaram	Andhra Pradesh	ODA	S1
531024	Paderu	Andhra Pradesh	No	S1
531025	Chodavaram	Andhra Pradesh	No	S1
531026	Chodavaram	Andhra Pradesh	No	S1
531027	Chodavaram	Andhra Pradesh	No	S1
531028	Chodavaram	Andhra Pradesh	No	S1
531030	Seetharampram	Andhra Pradesh	No	S1
531031	Anakapalle	Andhra Pradesh	ODA	S1
531032	Visakhapatnam	Andhra Pradesh	ODA	S1
531033	Visakhapatnam	Andhra Pradesh	ODA	S1
531034	Chodavaram	Andhra Pradesh	No	S1
531035	Visakhapatnam	Andhra Pradesh	ODA	S1
531036	Chodavaram	Andhra Pradesh	No	S1
531040	Pedabayalu	Andhra Pradesh	No	S1
531055	Yellamanchili	Andhra Pradesh	No	S1
531060	Yellamanchili	Andhra Pradesh	No	S1
531061	Yellamanchili	Andhra Pradesh	No	S1
531075	Chodavaram	Andhra Pradesh	No	S1
531077	Paderu	Andhra Pradesh	No	S1
531081	Koruprolu	Andhra Pradesh	No	S1
531082	Koruprolu	Andhra Pradesh	No	S1
531083	Koruprolu	Andhra Pradesh	No	S1
531084	Narsipatnam	Andhra Pradesh	ODA	S1
531085	Narsipatnam	Andhra Pradesh	ODA	S1
531087	Koyyuru	Andhra Pradesh	No	S1
531111	Chintapalli	Andhra Pradesh	No	S1
531113	Narsipatnam	Andhra Pradesh	ODA	S1
531114	Narsipatnam	Andhra Pradesh	ODA	S1
531115	Narsipatnam	Andhra Pradesh	No	S1
531116	Narsipatnam	Andhra Pradesh	No	S1
531117	Narsipatnam	Andhra Pradesh	ODA	S1
531118	Narsipatnam	Andhra Pradesh	No	S1
531126	Tuni	Andhra Pradesh	ODA	S1
531127	Tuni	Andhra Pradesh	No	S1
531133	Chintapalli	Andhra Pradesh	No	S1
531145	Araku	Andhra Pradesh	ODA	S1
531148	Bheemunipatnam	Andhra Pradesh	ODA	S1
531149	Araku	Andhra Pradesh	No	S1
531151	Araku	Andhra Pradesh	No	S1
531161	Bheemunipatnam	Andhra Pradesh	ODA	S1
531162	Bheemunipatnam	Andhra Pradesh	ODA	S1
531163	Bheemunipatnam	Andhra Pradesh	No	S1
531173	Visakhapatnam	Andhra Pradesh	No	S1
531201	Vijayawada	Andhra Pradesh	ODA	S1
531218	Bheemunipatnam	Andhra Pradesh	No	S1
531219	Bheemunipatnam	Andhra Pradesh	ODA	S1
532001	Srikakulam	Andhra Pradesh	ODA	S1
532005	Srikakulam	Andhra Pradesh	ODA	S1
532122	Rajam	Andhra Pradesh	ODA	S1
532123	Srikakulam	Andhra Pradesh	No	S1
532127	Rajam	Andhra Pradesh	ODA	S1
532128	Rajam	Andhra Pradesh	No	S1
532148	Rajam	Andhra Pradesh	ODA	S1
532168	Srikakulam	Andhra Pradesh	ODA	S1
532185	Srikakulam	Andhra Pradesh	ODA	S1
532186	Srikakulam	Andhra Pradesh	ODA	S1
532195	Tekkali	Andhra Pradesh	No	S1
532201	Tekkali	Andhra Pradesh	ODA	S1
532203	Tekkali	Andhra Pradesh	No	S1
532211	Tekkali	Andhra Pradesh	No	S1
532212	Tekkali	Andhra Pradesh	No	S1
532213	Pathapatnam	Andhra Pradesh	No	S1
532214	Pathapatnam	Andhra Pradesh	No	S1
532215	Tekkali	Andhra Pradesh	No	S1
532216	Pathapatnam	Andhra Pradesh	No	S1
532218	Palasa	Andhra Pradesh	No	S1
532219	Palasa	Andhra Pradesh	No	S1
532220	Palasa	Andhra Pradesh	No	S1
532221	Palasa	Andhra Pradesh	ODA	S1
532222	Palasa	Andhra Pradesh	No	S1
532242	Palasa	Andhra Pradesh	No	S1
532243	Palasa	Andhra Pradesh	No	S1
532263	Sompeta	Andhra Pradesh	No	S1
532264	Sompeta	Andhra Pradesh	ODA	S1
532284	Sompeta	Andhra Pradesh	ODA	S1
532290	Sompeta	Andhra Pradesh	ODA	S1
532291	Sompeta	Andhra Pradesh	ODA	S1
532292	Sompeta	Andhra Pradesh	No	S1
532312	Ichchapuram	Andhra Pradesh	No	S1
532322	Sompeta	Andhra Pradesh	ODA	S1
532401	Srikakulam	Andhra Pradesh	ODA	S1
532402	Srikakulam	Andhra Pradesh	ODA	S1
532403	Srikakulam	Andhra Pradesh	ODA	S1
532404	Srikakulam	Andhra Pradesh	ODA	S1
532405	Srikakulam	Andhra Pradesh	No	S1
532406	Srikakulam	Andhra Pradesh	No	S1
532407	Ranastalam	Andhra Pradesh	No	S1
532408	Srikakulam	Andhra Pradesh	ODA	S1
532409	Ranastalam	Andhra Pradesh	No	S1
532410	Srikakulam	Andhra Pradesh	ODA	S1
532421	Narasannapeta	Andhra Pradesh	No	S1
532425	Narasannapeta	Andhra Pradesh	No	S1
532426	Narasannapeta	Andhra Pradesh	No	S1
532427	Narasannapeta	Andhra Pradesh	No	S1
532429	Narasannapeta	Andhra Pradesh	No	S1
532430	Narasannapeta	Andhra Pradesh	No	S1
532432	Narasannapeta	Andhra Pradesh	No	S1
532474	Narasannapeta	Andhra Pradesh	No	S1
532484	Srikakulam	Andhra Pradesh	ODA	S1
532501	Parvathipuram	Andhra Pradesh	ODA	S1
532522	Parvathipuram	Andhra Pradesh	ODA	S1
532558	Bobbili	Andhra Pradesh	ODA	S1
532579	Salur	Andhra Pradesh	ODA	S1
532591	Salur	Andhra Pradesh	ODA	S1
533001	Kakinada	Andhra Pradesh	No	S1
533002	Kakinada	Andhra Pradesh	No	S1
533003	Kakinada	Andhra Pradesh	No	S1
533004	Kakinada	Andhra Pradesh	No	S1
533005	Kakinada	Andhra Pradesh	No	S1
533006	Kakinada	Andhra Pradesh	No	S1
533007	Kakinada	Andhra Pradesh	ODA	S1
533008	Kakinada	Andhra Pradesh	No	S1
533016	Kakinada	Andhra Pradesh	No	S1
533101	Rajahmundry	Andhra Pradesh	No	S1
533102	Rajahmundry	Andhra Pradesh	No	S1
533103	Rajahmundry	Andhra Pradesh	No	S1
533104	Rajahmundry	Andhra Pradesh	No	S1
533105	Rajahmundry	Andhra Pradesh	No	S1
533106	Rajahmundry	Andhra Pradesh	No	S1
533107	Rajahmundry	Andhra Pradesh	No	S1
533124	Rajahmundry	Andhra Pradesh	No	S1
533125	Rajahmundry	Andhra Pradesh	No	S1
533126	Rajahmundry	Andhra Pradesh	No	S1
533201	Amalapuram	Andhra Pradesh	ODA	S1
533202	Amalapuram	Andhra Pradesh	ODA	S1
533210	Amalapuram	Andhra Pradesh	No	S1
533211	Amalapuram	Andhra Pradesh	ODA	S1
533212	Amalapuram	Andhra Pradesh	ODA	S1
533213	Amalapuram	Andhra Pradesh	ODA	S1
533214	Amalapuram	Andhra Pradesh	ODA	S1
533215	Amalapuram	Andhra Pradesh	ODA	S1
533216	Amalapuram	Andhra Pradesh	ODA	S1
533217	Amalapuram	Andhra Pradesh	ODA	S1
533218	Amalapuram	Andhra Pradesh	ODA	S1
533220	Draksharamam	Andhra Pradesh	ODA	S1
533221	Amalapuram	Andhra Pradesh	ODA	S1
533222	Amalapuram	Andhra Pradesh	ODA	S1
533223	Mandapeta	Andhra Pradesh	No	S1
533226	Narasaraopet	Andhra Pradesh	ODA	S1
533228	Mandapeta	Andhra Pradesh	ODA	S1
533229	Mandapeta	Andhra Pradesh	ODA	S1
533232	Mandapeta	Andhra Pradesh	ODA	S1
533233	Mandapeta	Andhra Pradesh	No	S1
533234	Mandapeta	Andhra Pradesh	No	S1
533235	Mandapeta	Andhra Pradesh	No	S1
533236	Mandapeta	Andhra Pradesh	ODA	S1
533237	Mandapeta	Andhra Pradesh	No	S1
533238	Mandapeta	Andhra Pradesh	ODA	S1
533239	Amalapuram	Andhra Pradesh	ODA	S1
533240	Razole	Andhra Pradesh	ODA	S1
533241	Amalapuram	Andhra Pradesh	ODA	S1
533242	Razole	Andhra Pradesh	ODA	S1
533244	Razole	Andhra Pradesh	ODA	S1
533247	Razole	Andhra Pradesh	ODA	S1
533248	Razole	Andhra Pradesh	ODA	S1
533249	Razole	Andhra Pradesh	ODA	S1
533250	Razole	Andhra Pradesh	ODA	S1
533251	Razole	Andhra Pradesh	No	S1
533252	Razole	Andhra Pradesh	ODA	S1
533253	Razole	Andhra Pradesh	ODA	S1
533254	Razole	Andhra Pradesh	ODA	S1
533255	Draksharamam	Andhra Pradesh	ODA	S1
533256	Draksharamam	Andhra Pradesh	ODA	S1
533260	Draksharamam	Andhra Pradesh	No	S1
533261	Mandapeta	Andhra Pradesh	ODA	S1
533262	Draksharamam	Andhra Pradesh	ODA	S1
533263	Draksharamam	Andhra Pradesh	ODA	S1
533264	Mandapeta	Andhra Pradesh	ODA	S1
533274	Amalapuram	Andhra Pradesh	ODA	S1
533284	Addateegala	Andhra Pradesh	No	S1
533285	Gokavaram	Andhra Pradesh	No	S1
533286	Gokavaram	Andhra Pradesh	No	S1
533287	Gokavaram	Andhra Pradesh	No	S1
533288	Rampachodavaram	Andhra Pradesh	No	S1
533289	Gokavaram	Andhra Pradesh	No	S1
533290	Gokavaram	Andhra Pradesh	No	S1
533291	Rajahmundry	Andhra Pradesh	ODA	S1
533292	Gokavaram	Andhra Pradesh	No	S1
533293	Rajahmundry	Andhra Pradesh	No	S1
533294	Rajahmundry	Andhra Pradesh	No	S1
533295	Rampachodavaram	Andhra Pradesh	ODA	S1
533296	Rajahmundry	Andhra Pradesh	No	S1
533297	Rajahmundry	Andhra Pradesh	No	S1
533305	Draksharamam	Andhra Pradesh	ODA	S1
533306	Draksharamam	Andhra Pradesh	ODA	S1
533307	Mandapeta	Andhra Pradesh	ODA	S1
533308	Mandapeta	Andhra Pradesh	No	S1
533309	Mandapeta	Andhra Pradesh	ODA	S1
533340	Mandapeta	Andhra Pradesh	No	S1
533341	Mandapeta	Andhra Pradesh	No	S1
533342	Mandapeta	Andhra Pradesh	ODA	S1
533343	Bikkavolu	Andhra Pradesh	No	S1
533344	Bikkavolu	Andhra Pradesh	No	S1
533345	Mandapeta	Andhra Pradesh	ODA	S1
533346	Mandapeta	Andhra Pradesh	ODA	S1
533347	Chintoor	Telangana	No	S1
533352	Nellipaka	Andhra Pradesh	ODA	S1
533401	Tuni	Andhra Pradesh	ODA	S1
533406	Kathipudi	Andhra Pradesh	No	S1
533407	Tuni	Andhra Pradesh	ODA	S1
533408	Kathipudi	Andhra Pradesh	ODA	S1
533410	Tuni	Andhra Pradesh	ODA	S1
533428	Addateegala	Andhra Pradesh	No	S1
533429	Yerravaram	Andhra Pradesh	No	S1
533430	Yerravaram	Andhra Pradesh	No	S1
533431	Yerravaram	Andhra Pradesh	No	S1
533432	Yerravaram	Andhra Pradesh	No	S1
533433	Samarlakota	Andhra Pradesh	No	S1
533434	Samarlakota	Andhra Pradesh	No	S1
533435	Yerravaram	Andhra Pradesh	ODA	S1
533436	Koyyuru	Andhra Pradesh	No	S1
533437	Samarlakota	Andhra Pradesh	No	S1
533440	Samarlakota	Andhra Pradesh	No	S1
533444	Kathipudi	Andhra Pradesh	No	S1
533445	Kathipudi	Andhra Pradesh	No	S1
533446	Kathipudi	Andhra Pradesh	No	S1
533447	Kothapalli	Andhra Pradesh	No	S1
533448	Kothapalli	Andhra Pradesh	No	S1
533449	Kathipudi	Andhra Pradesh	No	S1
533450	Samarlakota	Andhra Pradesh	No	S1
533460	Samarlakota	Andhra Pradesh	ODA	S1
533461	Kakinada	Andhra Pradesh	No	S1
533462	Kakinada	Andhra Pradesh	No	S1
533463	Draksharamam	Andhra Pradesh	No	S1
533464	Draksharamam	Andhra Pradesh	ODA	S1
533468	Draksharamam	Andhra Pradesh	No	S1
533483	Addateegala	Andhra Pradesh	No	S1
533503	Rajahmundry	Andhra Pradesh	ODA	S1
533577	Amalapuram	Andhra Pradesh	ODA	S1
534000	Eluru	Andhra Pradesh	ODA	S1
534001	Eluru	Andhra Pradesh	No	S1
534002	Eluru	Andhra Pradesh	No	S1
534003	Eluru	Andhra Pradesh	No	S1
534004	Eluru	Andhra Pradesh	No	S1
534005	Eluru	Andhra Pradesh	No	S1
534006	Eluru	Andhra Pradesh	No	S1
534007	Eluru	Andhra Pradesh	No	S1
534101	Tadepalligudem	Andhra Pradesh	ODA	S1
534102	Tadepalligudem	Andhra Pradesh	No	S1
534111	Nallajerla	Andhra Pradesh	No	S1
534112	Nallajerla	Andhra Pradesh	ODA	S1
534122	Tanuku	Andhra Pradesh	No	S1
534123	Tanuku	Andhra Pradesh	No	S1
534124	Tanuku	Andhra Pradesh	No	S1
534126	Tanuku	Andhra Pradesh	No	S1
534134	Tanuku	Andhra Pradesh	No	S1
534145	Tadepalligudem	Andhra Pradesh	ODA	S1
534146	Tadepalligudem	Andhra Pradesh	No	S1
534156	Tanuku	Andhra Pradesh	No	S1
534165	Tadepalligudem	Andhra Pradesh	ODA	S1
534166	Tadepalligudem	Andhra Pradesh	ODA	S1
534176	Nallajerla	Andhra Pradesh	ODA	S1
534186	Bhimavaram	Andhra Pradesh	No	S1
534195	Bhimavaram	Andhra Pradesh	No	S1
534196	Tadepalligudem	Andhra Pradesh	ODA	S1
534197	Tadepalligudem	Andhra Pradesh	ODA	S1
534198	Bhimavaram	Andhra Pradesh	No	S1
534199	Bhimavaram	Andhra Pradesh	No	S1
534201	Bhimavaram	Andhra Pradesh	No	S1
534202	Bhimavaram	Andhra Pradesh	No	S1
534204	Bhimavaram	Andhra Pradesh	No	S1
534206	Bhimavaram	Andhra Pradesh	No	S1
534207	Bhimavaram	Andhra Pradesh	No	S1
534208	Bhimavaram	Andhra Pradesh	No	S1
534209	Bhimavaram	Andhra Pradesh	No	S1
534210	Bhimavaram	Andhra Pradesh	No	S1
534211	Tanuku	Andhra Pradesh	No	S1
534215	Tanuku	Andhra Pradesh	No	S1
534216	Tanuku	Andhra Pradesh	ODA	S1
534217	Tanuku	Andhra Pradesh	ODA	S1
534218	Tanuku	Andhra Pradesh	No	S1
534222	Tanuku	Andhra Pradesh	No	S1
534225	Tanuku	Andhra Pradesh	ODA	S1
534227	Tanuku	Andhra Pradesh	ODA	S1
534229	Kovvur	Andhra Pradesh	No	S1
534230	Bhimavaram	Andhra Pradesh	No	S1
534235	Kaikaluru	Andhra Pradesh	ODA	S1
534236	Kaikaluru	Andhra Pradesh	No	S1
534237	Bhimavaram	Andhra Pradesh	No	S1
534238	Bhimavaram	Andhra Pradesh	ODA	S1
534239	Bhimavaram	Andhra Pradesh	No	S1
534240	Bhimavaram	Andhra Pradesh	No	S1
534243	Bhimavaram	Andhra Pradesh	No	S1
534244	Bhimavaram	Andhra Pradesh	No	S1
534245	Palakollu	Andhra Pradesh	No	S1
534247	Bhimavaram	Andhra Pradesh	No	S1
534250	Palakollu	Andhra Pradesh	No	S1
534251	Palakollu	Andhra Pradesh	No	S1
534260	Palakollu	Andhra Pradesh	No	S1
534261	Palakollu	Andhra Pradesh	No	S1
534265	Palakollu	Andhra Pradesh	No	S1
534266	Palakollu	Andhra Pradesh	No	S1
534267	Palakollu	Andhra Pradesh	No	S1
534268	Palakollu	Andhra Pradesh	No	S1
534269	Palakollu	Andhra Pradesh	No	S1
534272	Palakollu	Andhra Pradesh	No	S1
534275	Narsapur	Andhra Pradesh	ODA	S1
534280	Narsapur	Andhra Pradesh	No	S1
534281	Narsapur	Andhra Pradesh	No	S1
534301	Kovvur	Andhra Pradesh	No	S1
534302	Kovvur	Andhra Pradesh	No	S1
534303	Kovvur	Andhra Pradesh	ODA	S1
534305	Kovvur	Andhra Pradesh	ODA	S1
534311	Jangareddygudem	Andhra Pradesh	No	S1
534312	Jangareddygudem	Andhra Pradesh	No	S1
534313	Gopalapuram	Andhra Pradesh	No	S1
534315	Polavaram	Andhra Pradesh	No	S1
534316	Gopalapuram	Andhra Pradesh	No	S1
534318	Polavaram	Andhra Pradesh	No	S1
534320	Tanuku	Andhra Pradesh	ODA	S1
534324	Tanuku	Andhra Pradesh	No	S1
534326	Tanuku	Andhra Pradesh	No	S1
534327	Palakollu	Andhra Pradesh	No	S1
534328	Tanuku	Andhra Pradesh	ODA	S1
534329	Tanuku	Andhra Pradesh	ODA	S1
534330	Tanuku	Andhra Pradesh	ODA	S1
534331	Tanuku	Andhra Pradesh	ODA	S1
534338	Palakollu	Andhra Pradesh	No	S1
534339	Tanuku	Andhra Pradesh	ODA	S1
534340	Kovvur	Andhra Pradesh	No	S1
534341	Gopalapuram	Andhra Pradesh	No	S1
534342	Kovvur	Andhra Pradesh	No	S1
534343	Kovvur	Andhra Pradesh	ODA	S1
534350	Kovvur	Andhra Pradesh	No	S1
534351	Kovvur	Andhra Pradesh	No	S1
534401	Eluru	Andhra Pradesh	No	S1
534406	Tadepalligudem	Andhra Pradesh	ODA	S1
534407	Tadepalligudem	Andhra Pradesh	ODA	S1
534411	Tadepalligudem	Andhra Pradesh	ODA	S1
534416	Tadepalligudem	Andhra Pradesh	ODA	S1
534425	Eluru	Andhra Pradesh	No	S1
534426	Dwaraka Tirumala	Andhra Pradesh	No	S1
534427	Eluru	Andhra Pradesh	No	S1
534432	Eluru	Andhra Pradesh	No	S1
534435	Dwaraka Tirumala	Andhra Pradesh	No	S1
534437	Eluru	Andhra Pradesh	No	S1
534442	Eluru	Andhra Pradesh	No	S1
534444	Kukanoor	Andhra Pradesh	ODA	S1
534447	Jangareddygudem	Andhra Pradesh	ODA	S1
534448	Jangareddygudem	Andhra Pradesh	No	S1
534449	Dwaraka Tirumala	Andhra Pradesh	No	S1
534450	Eluru	Andhra Pradesh	No	S1
534451	Jangareddygudem	Andhra Pradesh	No	S1
534452	Dwaraka Tirumala	Andhra Pradesh	No	S1
534455	Jangareddygudem	Andhra Pradesh	No	S1
534456	Jangareddygudem	Andhra Pradesh	No	S1
534460	Chintalpudi	Andhra Pradesh	No	S1
534461	Chintalpudi	Andhra Pradesh	No	S1
534462	Chintalpudi	Andhra Pradesh	No	S1
534467	Chintalpudi	Andhra Pradesh	No	S1
534475	Eluru	Andhra Pradesh	No	S1
535001	Vizianagaram	Andhra Pradesh	ODA	S1
535002	Vizianagaram	Andhra Pradesh	ODA	S1
535003	Vizianagaram	Andhra Pradesh	ODA	S1
535004	Vizianagaram	Andhra Pradesh	ODA	S1
535005	Vizianagaram	Andhra Pradesh	ODA	S1
535006	Vizianagaram	Andhra Pradesh	ODA	S1
535101	Garividi	Andhra Pradesh	ODA	S1
535102	Rajam	Andhra Pradesh	ODA	S1
535124	Rajam	Andhra Pradesh	ODA	S1
535125	Garividi	Andhra Pradesh	ODA	S1
535126	Rajam	Andhra Pradesh	ODA	S1
535128	Garividi	Andhra Pradesh	ODA	S1
535145	S Kota	Andhra Pradesh	ODA	S1
535148	S Kota	Andhra Pradesh	ODA	S1
535160	S Kota	Andhra Pradesh	ODA	S1
535161	Seetharampram	Andhra Pradesh	ODA	S1
535183	Gopalapatnam	Andhra Pradesh	No	S1
535202	Kovvur	Andhra Pradesh	ODA	S1
535204	Bhogapuram	Andhra Pradesh	ODA	S1
535213	Bhogapuram	Andhra Pradesh	ODA	S1
535214	Vizianagaram	Andhra Pradesh	ODA	S1
535215	Vizianagaram	Andhra Pradesh	ODA	S1
535216	Bhogapuram	Andhra Pradesh	No	S1
535217	Vizianagaram	Andhra Pradesh	ODA	S1
535218	Vizianagaram	Andhra Pradesh	ODA	S1
535220	Garividi	Andhra Pradesh	ODA	S1
535221	S Kota	Andhra Pradesh	ODA	S1
535240	Gopalapatnam	Andhra Pradesh	No	S1
535250	S Kota	Andhra Pradesh	ODA	S1
535260	Gajapatinagaram	Andhra Pradesh	ODA	S1
535270	Gajapatinagaram	Andhra Pradesh	ODA	S1
535273	Gajapatinagaram	Andhra Pradesh	ODA	S1
535280	Vizianagaram	Andhra Pradesh	ODA	S1
535281	Seetharampram	Andhra Pradesh	ODA	S1
535463	Parvathipuram	Andhra Pradesh	ODA	S1
535501	Parvathipuram	Andhra Pradesh	ODA	S1
535502	Parvathipuram	Andhra Pradesh	ODA	S1
535521	Parvathipuram	Andhra Pradesh	ODA	S1
535522	Parvathipuram	Andhra Pradesh	ODA	S1
535523	Kurupam	Andhra Pradesh	No	S1
535524	Kurupam	Andhra Pradesh	ODA	S1
535525	Parvathipuram	Andhra Pradesh	ODA	S1
535526	Parvathipuram	Andhra Pradesh	ODA	S1
535527	Parvathipuram	Andhra Pradesh	ODA	S1
535532	Bobbili	Andhra Pradesh	ODA	S1
535534	Kurupam	Andhra Pradesh	No	S1
535546	Bobbili	Andhra Pradesh	ODA	S1
535547	Bobbili	Andhra Pradesh	ODA	S1
535557	Bobbili	Andhra Pradesh	No	S1
535558	Bobbili	Andhra Pradesh	ODA	S1
535559	Bobbili	Andhra Pradesh	ODA	S1
535568	Bobbili	Andhra Pradesh	ODA	S1
535573	Bobbili	Andhra Pradesh	ODA	S1
535578	Salur	Andhra Pradesh	ODA	S1
535579	Salur	Andhra Pradesh	ODA	S1
535580	Gajapatinagaram	Andhra Pradesh	ODA	S1
535581	Gajapatinagaram	Andhra Pradesh	No	S1
535591	Salur	Andhra Pradesh	ODA	S1
535592	Salur	Andhra Pradesh	ODA	S1
535593	Salur	Andhra Pradesh	ODA	S1
535594	Kurupam	Andhra Pradesh	No	S1
560001	Bangalore	Karnataka	No	S1
560002	Bangalore	Karnataka	No	S1
560003	Bangalore	Karnataka	No	S1
560004	Bangalore	Karnataka	No	S1
560005	Bangalore	Karnataka	No	S1
560006	Bangalore	Karnataka	No	S1
560007	Bangalore	Karnataka	No	S1
560008	Bangalore	Karnataka	No	S1
560009	Bangalore	Karnataka	No	S1
560010	Bangalore	Karnataka	No	S1
560011	Bangalore	Karnataka	No	S1
560012	Bangalore	Karnataka	No	S1
560013	Bangalore	Karnataka	No	S1
560014	Bangalore	Karnataka	No	S1
560015	Bangalore	Karnataka	No	S1
560016	Bangalore	Karnataka	No	S1
560017	Bangalore	Karnataka	No	S1
560018	Bangalore	Karnataka	No	S1
560019	Bangalore	Karnataka	No	S1
560020	Bangalore	Karnataka	No	S1
560021	Bangalore	Karnataka	No	S1
560022	Bangalore	Karnataka	No	S1
560023	Bangalore	Karnataka	No	S1
560024	Bangalore	Karnataka	No	S1
560025	Bangalore	Karnataka	No	S1
560026	Bangalore	Karnataka	No	S1
560027	Bangalore	Karnataka	No	S1
560028	Bangalore	Karnataka	No	S1
560029	Bangalore	Karnataka	No	S1
560030	Bangalore	Karnataka	No	S1
560031	Bangalore	Karnataka	No	S1
560032	Bangalore	Karnataka	No	S1
560033	Bangalore	Karnataka	No	S1
560034	Bangalore	Karnataka	No	S1
560035	Bangalore	Karnataka	No	S1
560036	Bangalore	Karnataka	No	S1
560037	Bangalore	Karnataka	No	S1
560038	Bangalore	Karnataka	No	S1
