Pincode,City,State,is_oda,Zone
160064,Mohali,Chandigarh,No,
678623,Palakkad,Kerala,No,Kerala
805111,Nawada,Bihar,ODA,East2
160045,Mohali,Chandigarh,No,
232103,ChakiaUP,Uttar Pradesh,No,North2
782003,Nagaon,Assam,ODA,NE
341512,Makrana,Rajasthan,No,North2
431702,Hingoli,Maharashtra,ODA,Mah2
629701,Nagercoil,Tamil Nadu,No,South2
110120,Delhi,Delhi,No,North1
160020,Chandigarh,Chandigarh,No,
250620,Baraut,Uttar Pradesh,ODA,North2
341509,Makrana,Rajasthan,ODA,North2
458226,Ratangarh-MP,Madhya Pradesh,No,Central2
521101,Vijayawada,Andhra Pradesh,No,South2
247776,Shamli,Uttar Pradesh,No,North2
621703,Tiruchi,Tamil Nadu,No,South2
689676,Ranni,Kerala,ODA,Kerala
520002,Vijayawada,Andhra Pradesh,No,South2
231302,Chunnar,Uttar Pradesh,No,North2
335002,Ganga Nagar,Rajasthan,No,North2
521109,Vijayawada,Andhra Pradesh,No,South2
123504,Gurgaon,Haryana,No,North1
423206,Malegaon,Maharashtra,ODA,Mah2
415302,Islampur,Maharashtra,ODA,Mah2
614103,Thiruvarur,Tamil Nadu,ODA,South2
314011,Dungarpur,Rajasthan,No,North2
483503,Katni,Madhya Pradesh,No,Central2
521212,Vijayawada,Andhra Pradesh,No,South2
396051,Valsad,Gujarat,ODA,Guj2
520005,Vijayawada,Andhra Pradesh,No,South2
755017,Chandipur,Odisha,ODA,East2
803101,Bihar Sharif,Bihar,No,East2
781022,Guwahati,Assam,No,NE
629404,Nagercoil,Tamil Nadu,No,South2
233230,Ghazipur,Uttar Pradesh,No,North2
331001,Churu,Rajasthan,ODA,North2
305819,Makrana,Rajasthan,No,North2
784104,Tezpur,Assam,ODA,NE
835217,Ranchi,Jharkhand,No,East2
688011,Alappuzha,Kerala,No,Kerala
225119,Haidargarh,Uttar Pradesh,ODA,North2
571601,Mysore,Karnataka,No,
638656,Dharapuram,Tamil Nadu,ODA,South2
503185,Bodhan,Telangana,No,
821301,Sasaram,Bihar,No,East2
284404,Mahrauni,Uttar Pradesh,No,North2
752094,Nayagarh,Odisha,ODA,East2
442902,Bhadravati,Maharashtra,ODA,Mah2
441118,Wardha,Maharashtra,ODA,Mah2
628005,Tuticorin,Tamil Nadu,No,South2
843326,Pupri,Bihar,ODA,East2
230122,Pratapgarh,Uttar Pradesh,No,North2
382320,Ahmedabad,Gujarat,No,Guj1
722180,Bankura,West Bengal,ODA,
522616,Chilakaluripet,Andhra Pradesh,ODA,South2
227131,Haidargarh,Uttar Pradesh,ODA,North2
575014,Mangalore,Karnataka,ODA,
575016,Mangalore,Karnataka,No,
271801,Bahraich,Uttar Pradesh,ODA,North2
742202,Dhulian,West Bengal,ODA,
464668,Bareli,Madhya Pradesh,ODA,Central2
814144,Kundahit,Jharkhand,No,East2
244602,Thakurdwara,Uttar Pradesh,ODA,North2
277306,Ballia,Uttar Pradesh,No,North2
431002,Aurangabad,Maharashtra,No,Mah2
713333,Rupnarayanpur,West Bengal,No,
828307,Dhanbad,Jharkhand,No,East2
828308,Dhanbad,Jharkhand,No,East2
202126,Aligarh,Uttar Pradesh,No,North2
385535,Deesa,Gujarat,ODA,Guj2
465685,Pachore,Madhya Pradesh,ODA,Central2
382705,Kadi,Gujarat,No,Guj2
401502,Palghar,Maharashtra,No,Mah1
508243,Devarakonda,Telangana,ODA,
743445,Joypul,West Bengal,No,
761135,Bhanjanagar,Odisha,ODA,East2
241202,Sandila,Uttar Pradesh,No,North2
635808,Ambur,Tamil Nadu,No,South2
443403,Nandura,Maharashtra,No,Mah2
629002,Nagercoil,Tamil Nadu,No,South2
518401,Nandikotkur,Andhra Pradesh,No,South2
641034,Coimbatore,Tamil Nadu,No,South2
804420,Jehanabad,Bihar,ODA,East2
143520,Gurdaspur,Punjab,No,North2
321022,Kaman,Rajasthan,No,North2
560106,Bangalore,Karnataka,No,South1
332024,Sikar,Rajasthan,No,North2
629301,Nagercoil,Tamil Nadu,No,South2
688009,Alappuzha,Kerala,No,Kerala
636458,Mettur,Tamil Nadu,ODA,South2
385515,Palanpur,Gujarat,ODA,Guj2
335041,PadampurRJ,Rajasthan,No,North2
682314,Aluva,Kerala,No,Kerala
781171,Guwahati,Assam,No,NE
242005,Shahjahanpur,Uttar Pradesh,ODA,North2
534243,Bhimavaram,Andhra Pradesh,No,South2
614723,Pattukkottai,Tamil Nadu,ODA,South2
811307,Lakhisarai,Bihar,ODA,East2
629003,Nagercoil,Tamil Nadu,No,South2
524407,Gudur,Andhra Pradesh,ODA,South2
202004,Aligarh,Uttar Pradesh,ODA,North2
273413,Kauriram,Uttar Pradesh,ODA,North2
517503,Tirupati,Andhra Pradesh,No,South2
637210,Erode,Tamil Nadu,No,South2
303338,Phulera,Rajasthan,ODA,North2
517502,Tirupati,Andhra Pradesh,No,South2
431810,Kinwat,Maharashtra,ODA,Mah2
679535,Sankaramangalam,Kerala,ODA,Kerala
125055,Sirsa,Haryana,ODA,North2
361336,Dwarka,Gujarat,ODA,Guj2
636109,Attur,Tamil Nadu,ODA,South2
831011,Jamshedpur,Jharkhand,No,East2
832110,Jamshedpur,Jharkhand,No,East2
122050,Gurgaon,Haryana,No,North1
560076,Bangalore,Karnataka,No,South1
560111,Bangalore,Karnataka,No,South1
685514,Kattappana,Kerala,ODA,Kerala
413314,Atapadi,Maharashtra,ODA,Mah2
713420,Durgapur,West Bengal,ODA,
176325,Dalhousie,Himachal Pradesh,ODA,
229212,Lalganj,Uttar Pradesh,ODA,North2
250623,Baraut,Uttar Pradesh,ODA,North2
458389,Mandsaur,Madhya Pradesh,No,Central2
574328,Panja,Karnataka,No,
160104,Chandigarh,Punjab,No,North2
574232,Panja,Karnataka,No,
560112,Bangalore,Karnataka,No,South1
632313,Chetpet,Tamil Nadu,ODA,South2
630306,Karaikudi,Tamil Nadu,No,South2
140203,Mohali,Punjab,ODA,North2
623307,Karaikudi,Tamil Nadu,No,South2
110511,Delhi,Delhi,No,North1
442004,Wardha,Maharashtra,ODA,Mah2
799264,Kailashahar,Tripura,ODA,NE
276125,Azamgarh,Uttar Pradesh,No,North2
504204,Chinnur,Telangana,ODA,
614615,Pattukkottai,Tamil Nadu,ODA,South2
784505,Tezpur,Assam,ODA,NE
847115,Jhanjharpur,Bihar,No,East2
415414,Islampur,Maharashtra,ODA,Mah2
500096,Hyderabad,Telangana,No,South1
571253,Virajpet,Karnataka,ODA,
470661,Damoh,Madhya Pradesh,ODA,Central2
534007,Eluru,Andhra Pradesh,No,South2
624215,Vadipatti,Tamil Nadu,No,South2
521345,Eluru,Andhra Pradesh,ODA,South2
587155,Ramdurg,Karnataka,ODA,
743385,Dakshin Barasat,West Bengal,ODA,
641301,Mettupalayam,Tamil Nadu,ODA,South2
752062,Khurdha,Odisha,No,East2
845412,Chakia,Bihar,ODA,East2
476345,Sheopur,Madhya Pradesh,ODA,Central2
442109,Wardha,Maharashtra,ODA,Mah2
742101,Baharampur,West Bengal,No,
382855,Ahmedabad,Gujarat,No,Guj1
620012,Tiruchi,Tamil Nadu,No,South2
410222,Mumbai,Maharashtra,ODA,Mah1
621007,Tiruchi,Tamil Nadu,ODA,South2
520014,Vijayawada,Andhra Pradesh,No,South2
845454,Bettiah,Bihar,ODA,East2
457772,Petlawad,Madhya Pradesh,ODA,Central2
520016,Vijayawada,Andhra Pradesh,No,South2
508111,Mothkur,Telangana,ODA,
742102,Baharampur,West Bengal,No,
767041,Patnagarh,Odisha,ODA,East2
801106,Patna,Bihar,No,East1
671322,Manjeshwar,Kerala,ODA,Kerala
825304,hazaribagh,Jharkhand,ODA,East2
829123,Peterbar,Jharkhand,ODA,East2
442201,Talegaon Sp,Maharashtra,No,Mah2
573126,Arsikere,Karnataka,No,
321614,Kherli,Rajasthan,No,North2
382043,Ahmedabad,Gujarat,ODA,Guj1
326039,Aklera,Rajasthan,ODA,North2
224232,Rajesultanpur,Uttar Pradesh,ODA,North2
276139,Rajesultanpur,Uttar Pradesh,ODA,North2
335038,Ganga Nagar,Rajasthan,ODA,North2
396560,Vansda,Gujarat,ODA,Guj2
413716,Rahuri,Maharashtra,No,Mah2
641035,Coimbatore,Tamil Nadu,No,South2
503003,Nizamabad,Telangana,No,
688538,Alappuzha,Kerala,No,Kerala
273213,Sikriganj,Uttar Pradesh,ODA,North2
560098,Bangalore,Karnataka,No,South1
629702,Nagercoil,Tamil Nadu,No,South2
781128,Guwahati,Assam,No,NE
276205,Azamgarh,Uttar Pradesh,ODA,North2
690530,Kayamkulam,Kerala,ODA,Kerala
423702,Gangapur-MH,Maharashtra,ODA,Mah2
227406,Amethi,Uttar Pradesh,No,North2
271825,Bahraich,Uttar Pradesh,ODA,North2
177103,Dehra Gopipur,Himachal Pradesh,ODA,
361305,Jamnagar,Gujarat,ODA,Guj2
454449,Manawar,Madhya Pradesh,ODA,Central2
629901,Nagercoil,Tamil Nadu,No,South2
721442,Contai,West Bengal,ODA,
824127,Daudnagar,Bihar,No,East2
629051,Nagercoil,Tamil Nadu,No,South2
210203,Atarra,Uttar Pradesh,ODA,North2
223222,Shahganj,Uttar Pradesh,ODA,North2
756060,Balasore,Odisha,No,East2
614614,Peravurani,Tamil Nadu,ODA,South2
637411,Thuraiyur,Tamil Nadu,ODA,South2
689121,Tiruvalla,Kerala,No,Kerala
201015,Noida,Uttar Pradesh,No,North1
212214,Saray Ankil,Uttar Pradesh,No,North2
517581,Puttur-AP,Andhra Pradesh,ODA,South2
333031,Pilani,Rajasthan,ODA,North2
756002,Balasore,Odisha,No,East2
743710,Bongaon,West Bengal,ODA,
788706,Karimganj,Assam,ODA,NE
140602,Rajpura,Punjab,No,North2
160044,Mohali,Chandigarh,No,
768214,Kuchinda,Odisha,No,East2
208023,Kanpur,Uttar Pradesh,No,North2
276207,Azamgarh,Uttar Pradesh,ODA,North2
761110,Asika,Odisha,ODA,East2
274705,Salempur,Uttar Pradesh,No,North2
636402,Mettur,Tamil Nadu,ODA,South2
638505,Erode,Tamil Nadu,ODA,South2
202138,Aligarh,Uttar Pradesh,No,North2
385421,Palanpur,Gujarat,ODA,Guj2
485111,Satna,Madhya Pradesh,No,Central2
515867,Rayadurgam,Andhra Pradesh,ODA,South2
678732,Palakkad,Kerala,No,Kerala
678551,Palakkad,Kerala,No,Kerala
306001,Marwar Junction,Rajasthan,No,North2
201011,Ghaziabad,Uttar Pradesh,No,North1
781012,Guwahati,Assam,No,NE
847226,Basopatti,Bihar,No,East2
824143,Daudnagar,Bihar,ODA,East2
401405,Palghar,Maharashtra,ODA,Mah1
824123,Aurangabad-BR,Bihar,No,East2
382716,Kadi,Gujarat,No,Guj2
521163,Vijayawada,Andhra Pradesh,No,South2
601207,Gummudipoondi,Tamil Nadu,ODA,South2
321006,Kherli,Rajasthan,No,North2
396540,Vansda,Gujarat,ODA,Guj2
389120,Godhra,Gujarat,ODA,Guj2
389122,Godhra,Gujarat,ODA,Guj2
500081,Hyderabad,Telangana,No,South1
639103,Tiruchi,Tamil Nadu,No,South2
843352,Sitamarhi,Bihar,ODA,East2
141414,Khanna,Punjab,No,North2
210206,Chitrakoot,Uttar Pradesh,No,North2
455001,Indore,Madhya Pradesh,ODA,Central1
442104,Wardha,Maharashtra,ODA,Mah2
628003,Tuticorin,Tamil Nadu,No,South2
829301,Peterbar,Jharkhand,ODA,East2
423202,Malegaon,Maharashtra,ODA,Mah2
621105,Tiruchi,Tamil Nadu,No,South2
306021,Marwar Junction,Rajasthan,No,North2
450991,Mundi,Madhya Pradesh,ODA,Central2
444401,Akola,Maharashtra,No,Mah2
521256,Vijayawada,Andhra Pradesh,No,South2
125060,Sirsa,Haryana,ODA,North2
160079,Chandigarh,Chandigarh,No,
160056,Mohali,Chandigarh,No,
764049,Nabarangapur,Odisha,ODA,East2
761140,Bhanjanagar,Odisha,ODA,East2
743443,Joypul,West Bengal,No,
361162,Kalavad,Gujarat,No,Guj2
585306,Chincholi,Karnataka,No,
781132,Guwahati,Assam,ODA,NE
825327,hazaribagh,Jharkhand,ODA,East2
786158,JaytishNagar,Assam,No,NE
734422,Siliguri,West Bengal,No,
834010,Ranchi,Jharkhand,No,East2
250101,Baghpat,Uttar Pradesh,ODA,North2
641012,Coimbatore,Tamil Nadu,No,South2
686665,Kottayam,Kerala,No,Kerala
641028,Coimbatore,Tamil Nadu,No,South2
396330,Kadi,Gujarat,ODA,Guj2
231001,Mirzapur,Uttar Pradesh,No,North2
516004,Cuddapah,Andhra Pradesh,No,South2
501144,Tandur-TL,Telangana,ODA,
731214,Dubrajpur,West Bengal,ODA,
465683,Pachore,Madhya Pradesh,ODA,Central2
533240,Razole,Andhra Pradesh,ODA,South2
852113,Madhepura,Bihar,ODA,East2
847424,Jhanjharpur,Bihar,No,East2
160053,Chandigarh,Chandigarh,No,
276143,Jalalpur,Uttar Pradesh,ODA,North2
678011,Palakkad,Kerala,No,Kerala
786188,Margherita,Assam,No,NE
516216,Cuddapah,Andhra Pradesh,No,South2
731131,Dubrajpur,West Bengal,No,
208010,Kanpur,Uttar Pradesh,No,North2
423605,Kopargaon,Maharashtra,ODA,Mah2
636903,Harur,Tamil Nadu,No,South2
825408,Chouparan,Jharkhand,No,East2
620004,Tiruchi,Tamil Nadu,No,South2
614404,Thiruvarur,Tamil Nadu,No,South2
620011,Tiruchi,Tamil Nadu,No,South2
821111,Kudra,Bihar,ODA,East2
441808,Sakoli,Maharashtra,ODA,Mah2
721401,Contai,West Bengal,No,
518007,Kurnool,Andhra Pradesh,No,South2
574158,Mangalore,Karnataka,No,
641036,Coimbatore,Tamil Nadu,No,South2
177048,Hamirpur,Himachal Pradesh,ODA,
227301,Haidargarh,Uttar Pradesh,ODA,North2
741509,Hanskhali,West Bengal,ODA,
831035,Jamshedpur,Jharkhand,No,East2
143529,Gurdaspur,Punjab,No,North2
413601,Osmanabad,Maharashtra,ODA,Mah2
764075,Nabarangapur,Odisha,ODA,East2
332408,Sikar,Rajasthan,ODA,North2
275204,Dullahpur,Uttar Pradesh,No,North2
587116,Kolhar,Karnataka,ODA,
610201,Thiruthuraipoondi,Tamil Nadu,ODA,South2
203405,Siyana,Uttar Pradesh,ODA,North2
723145,Para,West Bengal,ODA,
134116,Chandigarh,Chandigarh,No,
755008,Chandipur,Odisha,ODA,East2
232116,Chandauli,Uttar Pradesh,ODA,North2
688564,Alappuzha,Kerala,ODA,Kerala
243601,Budaun,Uttar Pradesh,No,North2
688503,Haripad,Kerala,No,Kerala
821118,Thakurganj,Bihar,ODA,East2
470337,Sagar,Madhya Pradesh,No,Central2
620007,Tiruchi,Tamil Nadu,No,South2
621015,Thuraiyur,Tamil Nadu,No,South2
523113,Kandukur,Andhra Pradesh,ODA,South2
209307,Kanpur,Uttar Pradesh,No,North2
277001,Ballia,Uttar Pradesh,No,North2
721603,Panskura,West Bengal,ODA,
134112,Chandigarh,Chandigarh,No,
641007,Coimbatore,Tamil Nadu,No,South2
226104,Malihabad,Uttar Pradesh,ODA,North2
412412,Alephata,Maharashtra,ODA,Mah2
690556,Tiruvalla,Kerala,ODA,Kerala
756018,Balasore,Odisha,ODA,East2
689511,Tiruvalla,Kerala,ODA,Kerala
174012,Bilaspur-HP,Himachal Pradesh,ODA,
277401,Ballia,Uttar Pradesh,No,North2
277209,Ballia,Uttar Pradesh,No,North2
534244,Bhimavaram,Andhra Pradesh,No,South2
734425,Bagdogra,West Bengal,No,
743396,Dakshin Barasat,West Bengal,ODA,
756003,Balasore,Odisha,No,East2
422302,Nashik,Maharashtra,No,Mah2
785106,Majuli,Assam,No,NE
534002,Eluru,Andhra Pradesh,No,South2
805110,Nawada,Bihar,ODA,East2
576111,Karkala,Karnataka,ODA,
632317,Arani,Tamil Nadu,ODA,South2
281306,Hathras,Uttar Pradesh,ODA,North2
331402,Sardarshahr,Rajasthan,No,North2
175017,Sundar Nagar,Himachal Pradesh,ODA,
412411,Alephata,Maharashtra,ODA,Mah2
689126,Tiruvalla,Kerala,No,Kerala
752057,Khurdha,Odisha,ODA,East2
788712,Karimganj,Assam,ODA,NE
788711,Karimganj,Assam,ODA,NE
431523,Ambajogai,Maharashtra,ODA,Mah2
577139,Sringeri,Karnataka,No,
799207,Khowai,Tripura,ODA,NE
533445,Kathipudi,Andhra Pradesh,No,South2
688561,Alappuzha,Kerala,No,Kerala
831016,Jamshedpur,Jharkhand,No,East2
831001,Jamshedpur,Jharkhand,No,East2
574248,Sullia,Karnataka,ODA,
585307,Chincholi,Karnataka,No,
721444,Contai,West Bengal,ODA,
713408,Bardhaman,West Bengal,ODA,
442701,Chandrapur,Maharashtra,ODA,Mah2
201206,Ghaziabad,Uttar Pradesh,No,North1
442404,Chandrapur,Maharashtra,ODA,Mah2
852108,Supaul,Bihar,ODA,East2
271802,Bahraich,Uttar Pradesh,ODA,North2
517584,Puttur-AP,Andhra Pradesh,ODA,South2
781014,Guwahati,Assam,No,NE
678009,Palakkad,Kerala,No,Kerala
573128,Hassan,Karnataka,No,
620022,Tiruchi,Tamil Nadu,No,South2
382835,Ahmedabad,Gujarat,No,Guj1
223223,Rajesultanpur,Uttar Pradesh,ODA,North2
360013,Rajkot,Gujarat,No,Guj2
360012,Rajkot,Gujarat,ODA,Guj2
423105,Malegaon,Maharashtra,No,Mah2
520008,Vijayawada,Andhra Pradesh,No,South2
144311,Phagwara,Punjab,No,North2
229206,Lalganj,Uttar Pradesh,No,North2
445001,Yavatmal,Maharashtra,ODA,Mah2
803213,Bakhtiarpur,Bihar,ODA,East2
803221,Bakhtiarpur,Bihar,ODA,East2
574244,Karkala,Karnataka,ODA,
396385,Valsad,Gujarat,ODA,Guj2
803215,Bakhtiarpur,Bihar,No,East2
641031,Coimbatore,Tamil Nadu,No,South2
688010,Alappuzha,Kerala,No,Kerala
759027,Dhenkanal,Odisha,ODA,East2
160034,Mohali,Chandigarh,ODA,
621005,Tiruchi,Tamil Nadu,No,South2
784178,Gohpur,Assam,ODA,NE
678707,Palakkad,Kerala,No,Kerala
764086,Malkangiri,Odisha,No,East2
144504,Phagwara,Punjab,No,North2
148109,Barnala,Punjab,No,North2
630212,Karaikudi,Tamil Nadu,No,South2
142028,Moga,Punjab,No,North2
786172,Margherita,Assam,ODA,NE
587311,Jamkhandi,Karnataka,No,
628004,Tuticorin,Tamil Nadu,No,South2
444001,Akola,Maharashtra,No,Mah2
713145,Manteswar,West Bengal,ODA,
722144,Bishnupur,West Bengal,ODA,
825303,hazaribagh,Jharkhand,No,East2
520015,Vijayawada,Andhra Pradesh,No,South2
523109,Kandukur,Andhra Pradesh,ODA,South2
621011,Thuraiyur,Tamil Nadu,ODA,South2
743383,Dakshin Barasat,West Bengal,No,
758032,Kendujhar,Odisha,No,East2
534456,Jangareddygudem,Andhra Pradesh,No,South2
734316,Kalimpong,West Bengal,ODA,
110098,Delhi,Delhi,No,North1
516330,Vempalli,Andhra Pradesh,ODA,South2
577416,Shimoga,Karnataka,No,
713430,Manteswar,West Bengal,ODA,
829121,Peterbar,Jharkhand,ODA,East2
251319,Shamli,Uttar Pradesh,No,North2
303706,Kalwar,Rajasthan,ODA,North2
360011,Rajkot,Gujarat,ODA,Guj2
396060,Vansda,Gujarat,ODA,Guj2
444502,Akola,Maharashtra,No,Mah2
624401,Natham,Tamil Nadu,No,South2
332036,Sikar,Rajasthan,ODA,North2
454116,Sardarpur,Madhya Pradesh,No,Central2
242407,Shahjahanpur,Uttar Pradesh,No,North2
444404,Digras,Maharashtra,ODA,Mah2
756025,Balasore,Odisha,No,East2
845413,Motihari,Bihar,ODA,East2
171204,Kotkhai,Himachal Pradesh,No,
761104,Asika,Odisha,ODA,East2
577302,Shimoga,Karnataka,No,
396015,Valsad,Gujarat,ODA,Guj2
382728,Kadi,Gujarat,No,Guj2
763004,Semiliguda,Odisha,ODA,East2
713122,Balagarh,West Bengal,ODA,
756058,Raj Berhampur,Odisha,No,East2
563114,Bangarapet,Karnataka,ODA,
176103,Palampur,Himachal Pradesh,No,
505187,Peddapalli,Telangana,No,
450110,Mundi,Madhya Pradesh,ODA,Central2
182104,Udhampur,Jammu and Kashmir,ODA,
560051,Bangalore,Karnataka,No,South1
534450,Eluru,Andhra Pradesh,No,South2
581352,Karwar,Karnataka,ODA,
630214,Karaikudi,Tamil Nadu,No,South2
803214,Bakhtiarpur,Bihar,No,East2
614706,Thiruthuraipoondi,Tamil Nadu,ODA,South2
332001,Sikar,Rajasthan,No,North2
794111,Williamnagar,Meghalaya,No,NE
733202,Islampure,West Bengal,ODA,
335707,Gharsana,Rajasthan,ODA,North2
248125,Herbertpur,Uttarakhand,ODA,North2
784115,Mangaldoi,Assam,ODA,NE
301705,Neemrana,Rajasthan,No,North2
444111,Akot,Maharashtra,No,Mah2
621018,Thuraiyur,Tamil Nadu,No,South2
834004,Ranchi,Jharkhand,No,East2
332044,Sikar,Rajasthan,ODA,North2
503202,Bodhan,Telangana,No,
610202,Thiruthuraipoondi,Tamil Nadu,ODA,South2
610203,Thiruthuraipoondi,Tamil Nadu,ODA,South2
784116,Mangaldoi,Assam,ODA,NE
762010,Phulbani,Odisha,ODA,East2
171001,Shimla,Himachal Pradesh,ODA,
821308,Sasaram,Bihar,No,East2
508211,Nalgonda,Telangana,ODA,
143526,Gurdaspur,Punjab,No,North2
142037,Moga,Punjab,No,North2
574129,Karkala,Karnataka,ODA,
232120,Chandauli,Uttar Pradesh,ODA,North2
641024,Coimbatore,Tamil Nadu,No,South2
636104,Attur,Tamil Nadu,ODA,South2
122103,Gurgaon,Haryana,ODA,North1
574151,Mangalore,Karnataka,No,
160052,Mohali,Chandigarh,No,
623006,Karaikudi,Tamil Nadu,No,South2
721129,Midnapore,West Bengal,ODA,
212216,Saray Ankil,Uttar Pradesh,No,North2
560042,Bangalore,Karnataka,No,South1
362570,UNA,Daman And Diu,ODA,
508002,Nalgonda,Telangana,No,
688522,Alappuzha,Kerala,No,Kerala
312001,Chittaurgarh,Rajasthan,ODA,North2
521157,Pamarru,Andhra Pradesh,ODA,South2
532221,Palasa,Andhra Pradesh,ODA,South2
571219,Virajpet,Karnataka,No,
689519,Tiruvalla,Kerala,ODA,Kerala
756165,Bhadrak,Odisha,ODA,East2
275306,Ghosi,Uttar Pradesh,ODA,North2
277203,Ballia,Uttar Pradesh,No,North2
262702,Lakhimpur,Uttar Pradesh,ODA,North2
825406,Chouparan,Jharkhand,No,East2
442402,Chandrapur,Maharashtra,ODA,Mah2
524304,Atmakur-AP,Andhra Pradesh,ODA,South2
563125,Chintamani,Karnataka,ODA,
229801,Haidargarh,Uttar Pradesh,ODA,North2
641002,Coimbatore,Tamil Nadu,No,South2
210001,Banda,Uttar Pradesh,No,North2
470001,Sagar,Madhya Pradesh,No,Central2
560011,Bangalore,Karnataka,No,South1
641662,Coimbatore,Tamil Nadu,ODA,South2
370110,Anjar,Gujarat,ODA,Guj2
503213,Nizamabad,Telangana,No,
301403,Khairthal,Rajasthan,ODA,North2
577112,Sringeri,Karnataka,No,
171010,Shimla,Himachal Pradesh,ODA,
394516,Surat,Gujarat,No,Guj1
734434,Siliguri,West Bengal,ODA,
835222,Ranchi,Jharkhand,No,East2
441113,Nagpur,Maharashtra,No,Mah2
743456,Taki,West Bengal,ODA,
508205,Nalgonda,Telangana,ODA,
143537,Gurdaspur,Punjab,ODA,North2
245403,Siyana,Uttar Pradesh,ODA,North2
783392,Bongaigaon,Assam,ODA,NE
171011,Shimla,Himachal Pradesh,ODA,
603110,Thiruporur,Tamil Nadu,No,South2
202280,Aligarh,Uttar Pradesh,No,North2
762029,Phulbani,Odisha,No,East2
232109,Chandauli,Uttar Pradesh,No,North2
711303,Bagnan,West Bengal,ODA,
801111,Patna,Bihar,ODA,East1
402403,Shriwardhan,Maharashtra,ODA,Mah2
689674,Ranni,Kerala,No,Kerala
614016,Thiruvarur,Tamil Nadu,ODA,South2
500084,Hyderabad,Telangana,No,South1
521255,Vijayawada,Andhra Pradesh,ODA,South2
272201,Naugarh,Uttar Pradesh,No,North2
621205,Kulithalai,Tamil Nadu,ODA,South2
828127,Dhanbad,Jharkhand,No,East2
476339,Sheopur,Madhya Pradesh,No,Central2
781006,Guwahati,Assam,No,NE
752018,Nirakarpur,Odisha,ODA,East2
160024,Chandigarh,Chandigarh,No,
638672,Dharapuram,Tamil Nadu,ODA,South2
641017,Coimbatore,Tamil Nadu,No,South2
414006,Ahmednagar,Maharashtra,No,Mah2
441305,Katol,Maharashtra,ODA,Mah2
575012,Mangalore,Karnataka,No,
415615,Ganpatipule,Maharashtra,ODA,Mah2
160074,Chandigarh,Chandigarh,No,
313326,Rajsamand,Rajasthan,No,North2
140413,Mohali,Chandigarh,No,
678005,Palakkad,Kerala,No,Kerala
824217,Imamganj,Bihar,No,East2
580118,Dharwad,Karnataka,No,
628503,Kovilpatti,Tamil Nadu,No,South2
631208,Sholinghur,Tamil Nadu,No,South2
832108,Jamshedpur,Jharkhand,No,East2
477105,Bhind,Madhya Pradesh,ODA,Central2
177044,Nadaun,Himachal Pradesh,ODA,
480107,Chhindwara,Madhya Pradesh,ODA,Central2
518466,Kurnool,Andhra Pradesh,No,South2
574154,Mangalore,Karnataka,ODA,
752080,Nayagarh,Odisha,ODA,East2
465667,Narsinghgarh,Madhya Pradesh,No,Central2
723104,Purulia,West Bengal,ODA,
143532,Dinanagar,Punjab,No,North2
251318,Budhana,Uttar Pradesh,ODA,North2
245407,Siyana,Uttar Pradesh,ODA,North2
533432,Yerravaram,Andhra Pradesh,No,South2
332027,Sikar,Rajasthan,No,North2
762012,Phulbani,Odisha,ODA,East2
332404,Reengus,Rajasthan,No,North2
416804,Devgad,Maharashtra,No,Mah2
503235,Bodhan,Telangana,No,
508250,Yacharam,Andhra Pradesh,ODA,South2
284003,Jhansi,Uttar Pradesh,No,North2
688501,Alappuzha,Kerala,ODA,Kerala
201016,Ghaziabad,Uttar Pradesh,No,North1
247662,Chhutmalpur,Uttar Pradesh,ODA,North2
425420,Amalner,Maharashtra,ODA,Mah2
502321,Zahirabad,Telangana,ODA,
577411,Sringeri,Karnataka,No,
629504,Nagercoil,Tamil Nadu,No,South2
621701,Ariyalur,Tamil Nadu,ODA,South2
629253,Nagercoil,Tamil Nadu,No,South2
581208,Ranebennur,Karnataka,ODA,
781033,Guwahati,Assam,No,NE
301706,Neemrana,Rajasthan,ODA,North2
502255,Medak,Andhra Pradesh,ODA,South2
621653,Ariyalur,Tamil Nadu,ODA,South2
854205,Bhawanipur Rajdham,Bihar,No,East2
201004,Ghaziabad,Uttar Pradesh,No,North1
621729,Ariyalur,Tamil Nadu,ODA,South2
828129,Dhanbad,Jharkhand,No,East2
208002,Kanpur,Uttar Pradesh,No,North2
752061,Khurdha,Odisha,No,East2
743372,Dakshin Barasat,West Bengal,ODA,
688012,Alappuzha,Kerala,No,Kerala
688007,Alappuzha,Kerala,No,Kerala
711413,Bagnan,West Bengal,ODA,
733140,Gangarampur,West Bengal,ODA,
442605,Gadchiroli,Maharashtra,No,Mah2
431812,Kinwat,Maharashtra,ODA,Mah2
571211,Virajpet,Karnataka,No,
759001,Dhenkanal,Odisha,ODA,East2
276403,Mau,Uttar Pradesh,No,North2
284135,Jhansi,Uttar Pradesh,No,North2
629902,Nagercoil,Tamil Nadu,No,South2
480667,Seoni,Madhya Pradesh,ODA,Central2
690102,Tiruvalla,Kerala,ODA,Kerala
734005,Siliguri,West Bengal,No,
855116,Thakurganj,Bihar,ODA,East2
177040,Hamirpur,Himachal Pradesh,No,
245405,Siyana,Uttar Pradesh,ODA,North2
834012,Ranchi,Jharkhand,No,East2
673312,Mahe,Kerala,No,Kerala
301018,Gurgaon,Rajasthan,No,North1
441303,Katol,Maharashtra,ODA,Mah2
784508,Udalguri,Assam,No,NE
